title,first_name,last_name,emp_no,from_date,salary,birth_date
Senior Staff,Moss,Bottner,408721,1988-04-05,59907,1954-12-22
Staff,Moss,Bottner,408721,1988-04-05,59907,1954-12-22
Engineer,Yishai,Hofman,408729,1985-07-06,52112,1954-01-29
Senior Engineer,Yishai,Hofman,408729,1985-07-06,52112,1954-01-29
Senior Engineer,Jeanne,Quadeer,408731,1996-05-10,52447,1952-04-22
Senior Staff,Junsik,Poehlman,408736,1987-05-20,70387,1955-12-11
Staff,Junsik,Poehlman,408736,1987-05-20,70387,1955-12-11
Engineer,Janalee,Aumann,408742,1998-01-20,60498,1954-08-03
Senior Engineer,Kristinn,Teitelbaum,408752,1988-09-29,61148,1954-02-18
Engineer,Kerryn,Tzvieli,408763,1988-07-28,55877,1954-12-24
Senior Engineer,Kerryn,Tzvieli,408763,1988-07-28,55877,1954-12-24
Senior Staff,Chanjung,Munro,408771,1994-06-07,58929,1954-10-15
Staff,Chanjung,Munro,408771,1994-06-07,58929,1954-10-15
Senior Staff,Hsiangchu,Tanemo,408807,1992-09-01,78639,1953-12-01
Staff,Hsiangchu,Tanemo,408807,1992-09-01,78639,1953-12-01
Technique Leader,Nikolaos,Birrer,408808,1997-03-29,51247,1952-12-12
Staff,Utz,Kropp,408814,1998-06-30,58502,1953-03-06
Staff,Bingning,Coorg,408818,1998-03-04,40000,1954-12-28
Senior Staff,Baziley,Farrag,408822,1992-11-15,53647,1952-02-28
Staff,Baziley,Farrag,408822,1992-11-15,53647,1952-02-28
Engineer,Alair,Nitta,408825,1998-04-25,40000,1953-01-30
Senior Staff,Amstein,Ermel,408834,1987-05-27,47807,1953-12-11
Staff,Amstein,Ermel,408834,1987-05-27,47807,1953-12-11
Engineer,Masami,Hartvigsen,408842,1989-01-07,40000,1954-06-15
Senior Engineer,Masami,Hartvigsen,408842,1989-01-07,40000,1954-06-15
Senior Engineer,Vojin,Conia,408858,1986-03-12,40000,1955-11-06
Assistant Engineer,Akeel,Moffat,408861,1987-06-18,40000,1954-02-08
Engineer,Akeel,Moffat,408861,1987-06-18,40000,1954-02-08
Senior Staff,Renee,Gente,408867,1994-07-26,51047,1952-09-24
Staff,Renee,Gente,408867,1994-07-26,51047,1952-09-24
Senior Staff,Tuval,Milicic,408868,1993-09-08,82911,1952-06-25
Engineer,Duke,Molenkamp,408870,1997-06-07,47085,1953-03-25
Engineer,Christophe,Aloia,408881,1985-11-12,51437,1953-08-19
Senior Engineer,Christophe,Aloia,408881,1985-11-12,51437,1953-08-19
Technique Leader,Dulce,Bellone,408885,1986-02-20,40000,1952-05-13
Senior Staff,Boguslaw,Erni,408886,1985-11-19,52637,1954-12-05
Staff,Boguslaw,Erni,408886,1985-11-19,52637,1954-12-05
Engineer,Fabrizio,Karner,408904,1987-07-25,46781,1952-03-17
Senior Engineer,Fabrizio,Karner,408904,1987-07-25,46781,1952-03-17
Senior Staff,Ennio,Delgrande,408914,1991-02-13,61751,1953-02-09
Engineer,Bernardo,Gulak,408922,1994-01-25,40306,1954-09-25
Senior Engineer,Bernardo,Gulak,408922,1994-01-25,40306,1954-09-25
Senior Engineer,Takahito,Kemmerer,408925,1997-10-21,53396,1953-01-11
Assistant Engineer,Along,Klerer,408938,1985-12-29,40000,1955-10-16
Engineer,Along,Klerer,408938,1985-12-29,40000,1955-10-16
Staff,Martine,Brizzi,408942,1999-10-25,57108,1954-03-27
Engineer,Tsz,Milicic,408944,1987-09-21,58659,1955-02-04
Engineer,Arve,Munoz,408948,1992-05-10,65774,1953-06-14
Senior Engineer,Arve,Munoz,408948,1992-05-10,65774,1953-06-14
Senior Staff,Claudi,Zlotek,408956,1990-10-02,73448,1953-12-10
Staff,Claudi,Zlotek,408956,1990-10-02,73448,1953-12-10
Senior Staff,Richard,Linnainmaa,408959,1991-11-17,69309,1954-08-16
Engineer,Thanasis,Penn,408965,1991-09-25,48374,1952-07-15
Senior Engineer,Thanasis,Penn,408965,1991-09-25,48374,1952-07-15
Engineer,Prasadram,Gomatam,408967,1986-08-24,40000,1955-06-20
Senior Engineer,Prasadram,Gomatam,408967,1986-08-24,40000,1955-06-20
Senior Staff,Mabhin,Isard,408968,1988-01-15,75811,1954-01-15
Staff,Mabhin,Isard,408968,1988-01-15,75811,1954-01-15
Engineer,Premal,Kilgore,408971,1986-09-14,72693,1955-10-07
Senior Engineer,Premal,Kilgore,408971,1986-09-14,72693,1955-10-07
Staff,Jouko,Fasbender,408974,1999-10-10,52308,1952-10-05
Engineer,Yannik,Kilgour,408986,1985-04-29,40000,1952-07-05
Senior Engineer,Yannik,Kilgour,408986,1985-04-29,40000,1952-07-05
Senior Engineer,Huei,Heyers,408989,1987-02-21,43943,1954-06-05
Senior Staff,Weijing,Mikschl,408990,1988-07-28,40000,1955-04-22
Staff,Weijing,Mikschl,408990,1988-07-28,40000,1955-04-22
Senior Staff,Randi,Orlowski,409001,1987-11-13,54724,1953-12-09
Staff,Randi,Orlowski,409001,1987-11-13,54724,1953-12-09
Senior Staff,Ramya,Morton,409011,1986-10-11,69833,1954-04-21
Engineer,Hinrich,Bultermann,409017,1993-06-15,40000,1952-02-08
Senior Engineer,Hinrich,Bultermann,409017,1993-06-15,40000,1952-02-08
Senior Staff,Steve,Hebden,409028,1992-09-27,93209,1952-03-13
Staff,Steve,Hebden,409028,1992-09-27,93209,1952-03-13
Engineer,Gad,Vadhan,409035,1999-08-17,51179,1953-05-24
Senior Staff,Sergi,Smeets,409039,1985-06-21,51810,1952-04-29
Staff,Sergi,Smeets,409039,1985-06-21,51810,1952-04-29
Senior Engineer,Keung,Carrere,409048,1988-10-25,43168,1953-08-22
Engineer,Hsiangchu,Choobineh,409053,1986-11-16,85851,1954-07-24
Senior Staff,Alexius,Rosin,409061,1988-08-14,40000,1952-02-06
Engineer,Vatsa,Kroha,409072,1993-12-18,43847,1955-05-23
Senior Engineer,Vatsa,Kroha,409072,1993-12-18,43847,1955-05-23
Senior Staff,Rosella,Underwood,409073,1987-11-03,44203,1954-01-05
Staff,Rosella,Underwood,409073,1987-11-03,44203,1954-01-05
Engineer,Mahendra,Spataro,409087,1995-12-31,40000,1953-07-12
Senior Staff,Khatoun,Eastman,409100,1985-12-02,76120,1955-02-12
Staff,Khatoun,Eastman,409100,1985-12-02,76120,1955-02-12
Senior Staff,Munenori,Kinley,409105,1985-11-18,40000,1952-12-18
Staff,Munenori,Kinley,409105,1985-11-18,40000,1952-12-18
Staff,Elvia,Wilharm,409118,1996-11-12,40000,1955-09-16
Senior Staff,Panayotis,Sifakis,409120,1992-11-10,91847,1954-02-09
Technique Leader,Jaewon,Unno,409121,1986-11-07,52857,1955-11-28
Engineer,Abdelwaheb,Schaft,409123,1987-09-01,56643,1952-10-28
Senior Engineer,Abdelwaheb,Schaft,409123,1987-09-01,56643,1952-10-28
Engineer,Xuejia,Nourani,409139,1999-08-12,40000,1954-12-02
Engineer,Steve,Merey,409145,1994-01-28,57115,1955-08-18
Senior Engineer,Steve,Merey,409145,1994-01-28,57115,1955-08-18
Senior Staff,Wuxu,Auria,409148,1989-02-20,40000,1954-01-06
Staff,Wuxu,Auria,409148,1989-02-20,40000,1954-01-06
Senior Staff,Arie,Backhouse,409153,1997-06-02,80090,1953-10-23
Staff,Arie,Backhouse,409153,1997-06-02,80090,1953-10-23
Senior Staff,Nevio,Narwekar,409162,1988-07-22,51830,1954-02-02
Staff,Nevio,Narwekar,409162,1988-07-22,51830,1954-02-02
Senior Engineer,Xianlong,Bonifati,409188,1996-04-11,40000,1953-05-29
Staff,Sudharsan,Kroll,409196,1996-09-08,40000,1954-07-28
Engineer,Shushma,Ballarin,409199,1987-01-31,57372,1955-08-14
Senior Engineer,Shushma,Ballarin,409199,1987-01-31,57372,1955-08-14
Senior Staff,Satoru,Pouyioutas,409210,1986-07-26,40000,1954-03-22
Staff,Satoru,Pouyioutas,409210,1986-07-26,40000,1954-03-22
Engineer,Wilmer,Cannane,409236,1991-07-11,40000,1953-01-22
Senior Engineer,Wilmer,Cannane,409236,1991-07-11,40000,1953-01-22
Engineer,Hironobu,Sethi,409254,1999-06-03,41674,1952-03-17
Senior Engineer,Zine,Herbst,409256,1985-10-30,40836,1954-05-02
Engineer,Zijian,Roisin,409267,1991-10-27,46653,1952-03-12
Senior Engineer,Zijian,Roisin,409267,1991-10-27,46653,1952-03-12
Senior Engineer,Anyuan,Falby,409271,1988-03-24,64411,1952-10-06
Staff,Jacqueline,Carrera,409274,1999-02-03,88329,1952-03-21
Senior Staff,Hilari,Angel,409280,1991-08-06,48988,1953-10-29
Staff,Hilari,Angel,409280,1991-08-06,48988,1953-10-29
Senior Staff,DeForest,Gulik,409303,1989-07-30,85315,1955-02-05
Technique Leader,Make,Curless,409305,1985-11-04,48501,1955-02-13
Engineer,Leandro,Hofstetter,409320,1992-03-14,76466,1953-11-14
Senior Engineer,Kiyotoshi,Isaac,409321,1996-09-10,46300,1952-05-20
Staff,Masali,Erie,409326,1995-08-16,58857,1953-07-03
Senior Staff,Kristian,Unni,409342,1986-03-19,42916,1952-04-02
Technique Leader,Chandrasekaran,Jarecki,409347,1986-07-07,40000,1952-03-15
Senior Staff,Anestis,Deverell,409365,1993-03-15,40000,1955-01-29
Engineer,Vesna,Gischer,409374,1993-03-16,40000,1952-09-19
Senior Engineer,Vesna,Gischer,409374,1993-03-16,40000,1952-09-19
Staff,Gaurav,Kalorkoti,409384,1990-11-29,52049,1953-06-04
Staff,Jolita,Speel,409385,1998-02-06,68017,1955-12-01
Senior Staff,Make,Auria,409399,1987-08-15,82731,1953-07-10
Staff,Make,Auria,409399,1987-08-15,82731,1953-07-10
Senior Staff,Mario,Thambidurai,409406,1994-09-04,60130,1954-10-26
Staff,Mario,Thambidurai,409406,1994-09-04,60130,1954-10-26
Engineer,Chriss,Sommen,409415,1986-09-07,47180,1953-04-06
Senior Engineer,Chriss,Sommen,409415,1986-09-07,47180,1953-04-06
Engineer,Nechama,Paludetto,409428,1986-09-17,58261,1955-08-22
Senior Staff,Lijia,Kobuchi,409431,1986-11-18,60065,1954-04-27
Staff,Lijia,Kobuchi,409431,1986-11-18,60065,1954-04-27
Staff,Aruna,Heinisuo,409436,1999-12-02,79286,1954-09-10
Senior Staff,Perry,Hutter,409443,1985-02-21,45413,1955-07-14
Staff,Perry,Hutter,409443,1985-02-21,45413,1955-07-14
Engineer,Zita,Vieth,409447,1986-01-17,40000,1955-11-22
Senior Engineer,Zita,Vieth,409447,1986-01-17,40000,1955-11-22
Senior Engineer,Sudhanshu,Eterovic,409451,1992-06-01,53168,1954-12-21
Staff,Limsoon,Showalter,409454,1994-09-14,40000,1953-11-03
Staff,Jordanka,Fargier,409457,1997-01-17,40000,1954-01-23
Senior Staff,Aruna,Bojadziev,409460,1986-02-26,46837,1952-07-01
Engineer,Nahum,Savasere,409468,1985-04-28,40449,1955-03-04
Senior Engineer,Nahum,Savasere,409468,1985-04-28,40449,1955-03-04
Engineer,Sakthirel,Brickell,409481,1999-05-25,53278,1953-01-28
Technique Leader,Akemi,Sridhar,409489,1991-09-12,40000,1953-06-23
Senior Staff,Noritoshi,Selenyi,409490,1988-07-12,45663,1952-09-20
Staff,Noritoshi,Selenyi,409490,1988-07-12,45663,1952-09-20
Senior Staff,Atilio,Nilsson,409517,1987-07-19,78863,1955-04-16
Staff,Atilio,Nilsson,409517,1987-07-19,78863,1955-04-16
Engineer,Duangkaew,Nitto,409518,1999-06-28,61191,1953-10-05
Assistant Engineer,Gadiel,Cheshire,409522,1992-05-10,48092,1953-11-07
Engineer,Gadiel,Cheshire,409522,1992-05-10,48092,1953-11-07
Senior Staff,Renny,Mukaidono,409527,1989-05-22,40000,1953-11-01
Staff,Renny,Mukaidono,409527,1989-05-22,40000,1953-11-01
Engineer,Tremaine,Besselaar,409534,1992-01-13,58067,1953-11-19
Senior Engineer,Tremaine,Besselaar,409534,1992-01-13,58067,1953-11-19
Engineer,Divine,Hegner,409544,1988-03-23,51297,1954-02-07
Senior Engineer,Divine,Hegner,409544,1988-03-23,51297,1954-02-07
Senior Staff,Aksel,Lenart,409547,1997-08-10,40000,1952-11-27
Senior Staff,Iara,Stentiford,409551,1988-08-15,86476,1952-08-22
Staff,Iara,Stentiford,409551,1988-08-15,86476,1952-08-22
Technique Leader,Minghong,Portugali,409553,1985-07-13,45181,1954-09-29
Engineer,Sanjai,Vandervoorde,409555,1988-07-15,46533,1955-09-06
Engineer,Gila,Brendel,409557,1985-06-20,40000,1953-10-30
Senior Engineer,Gila,Brendel,409557,1985-06-20,40000,1953-10-30
Senior Staff,Ibibia,Rosca,409559,1993-06-17,40000,1955-04-02
Senior Staff,Shigehito,Ullian,409561,1988-05-04,40000,1952-05-23
Staff,Shigehito,Ullian,409561,1988-05-04,40000,1952-05-23
Engineer,Sachar,Luce,409562,1987-11-01,40000,1955-12-11
Senior Engineer,Sachar,Luce,409562,1987-11-01,40000,1955-12-11
Engineer,Yongmin,Sidhu,409563,1990-01-05,59793,1955-10-31
Senior Engineer,Yongmin,Sidhu,409563,1990-01-05,59793,1955-10-31
Senior Engineer,Mani,Reghbati,409574,1998-08-27,40000,1954-06-04
Technique Leader,Duke,Cooman,409584,1987-10-23,61796,1952-11-17
Senior Staff,Oksana,Hiroyama,409603,1988-09-24,40000,1954-03-09
Senior Staff,Qiwen,Woycyznski,409607,1988-02-13,58704,1955-07-29
Staff,Qiwen,Woycyznski,409607,1988-02-13,58704,1955-07-29
Senior Engineer,Augustine,Rosenbaum,409616,1988-07-03,40000,1952-06-09
Senior Staff,Pascal,Auyong,409620,1988-05-12,43575,1955-03-24
Staff,Pascal,Auyong,409620,1988-05-12,43575,1955-03-24
Engineer,Erzsebet,Porotnikoff,409624,1993-11-28,59969,1954-07-06
Engineer,Serif,Lindenbaum,409625,1998-07-03,40000,1952-11-24
Senior Staff,Danny,Picci,409626,1988-02-01,46110,1953-05-30
Engineer,Jaana,Kroon,409633,1988-11-15,40000,1954-04-28
Senior Staff,KayLiang,Barvinok,409638,1988-07-22,40000,1953-12-31
Senior Engineer,Kenton,Mukaidono,409648,1995-03-02,58835,1955-10-21
Senior Staff,Heon,Kugler,409649,1987-01-17,60051,1954-11-11
Staff,Heon,Kugler,409649,1987-01-17,60051,1954-11-11
Assistant Engineer,Jagoda,Buescher,409654,1985-03-14,40000,1952-03-08
Engineer,Jagoda,Buescher,409654,1985-03-14,40000,1952-03-08
Engineer,Oksana,Krychniak,409656,1998-05-16,40000,1955-02-04
Engineer,Otilia,Reistad,409673,1985-10-01,45441,1953-05-30
Senior Engineer,Otilia,Reistad,409673,1985-10-01,45441,1953-05-30
Engineer,Hausi,Brandsma,409685,1994-06-16,43218,1954-02-10
Senior Engineer,Hausi,Brandsma,409685,1994-06-16,43218,1954-02-10
Assistant Engineer,Chenye,Aloisi,409694,1985-12-21,89337,1955-04-06
Engineer,Chenye,Aloisi,409694,1985-12-21,89337,1955-04-06
Senior Engineer,Chenye,Aloisi,409694,1985-12-21,89337,1955-04-06
Engineer,Xiaoqiu,Zyda,409717,1987-09-02,40952,1955-03-03
Senior Engineer,Xiaoqiu,Zyda,409717,1987-09-02,40952,1955-03-03
Engineer,Kyoichi,Makrucki,409726,1986-05-08,40000,1954-07-20
Senior Engineer,Kyoichi,Makrucki,409726,1986-05-08,40000,1954-07-20
Engineer,Djenana,Ranft,409731,1990-10-25,40000,1953-01-15
Senior Engineer,Djenana,Ranft,409731,1990-10-25,40000,1953-01-15
Assistant Engineer,Torsten,Hainaut,409738,1990-06-24,40000,1955-09-25
Engineer,Torsten,Hainaut,409738,1990-06-24,40000,1955-09-25
Senior Engineer,Torsten,Hainaut,409738,1990-06-24,40000,1955-09-25
Senior Staff,Constantijn,Aseltine,409742,1985-06-24,40000,1955-04-14
Staff,Constantijn,Aseltine,409742,1985-06-24,40000,1955-04-14
Senior Staff,Felicidad,Gluchowski,409751,1987-10-20,40000,1954-07-22
Senior Staff,Nahid,Brattka,409761,1987-03-07,64018,1952-03-27
Staff,Nahid,Brattka,409761,1987-03-07,64018,1952-03-27
Engineer,Shietung,Bernardinello,409765,1986-07-01,57860,1952-07-06
Senior Staff,Maja,Ruther,409767,1995-05-15,57586,1952-03-17
Staff,Maja,Ruther,409767,1995-05-15,57586,1952-03-17
Senior Engineer,Goncalo,Glinert,409768,1993-07-24,51419,1952-12-12
Staff,Jenwei,Beerel,409777,1997-10-07,73984,1952-04-08
Senior Staff,Luisa,Ariola,409781,1993-08-05,75311,1953-08-18
Staff,Luisa,Ariola,409781,1993-08-05,75311,1953-08-18
Engineer,Serenella,Stasinski,409786,1990-11-22,69139,1952-10-04
Senior Engineer,Serenella,Stasinski,409786,1990-11-22,69139,1952-10-04
Engineer,Gift,Callaway,409795,1989-01-10,64266,1954-05-09
Senior Engineer,Gift,Callaway,409795,1989-01-10,64266,1954-05-09
Assistant Engineer,Gaetan,Pellegrinelli,409819,1992-12-15,40000,1952-06-22
Engineer,Gaetan,Pellegrinelli,409819,1992-12-15,40000,1952-06-22
Senior Staff,Remzi,Zockler,409820,1992-12-02,40000,1954-03-16
Staff,Remzi,Zockler,409820,1992-12-02,40000,1954-03-16
Senior Engineer,Bedrich,Baik,409822,1987-03-28,40000,1952-12-21
Senior Staff,Dharmaraja,Brodal,409841,1987-09-14,61656,1955-12-28
Staff,Dharmaraja,Brodal,409841,1987-09-14,61656,1955-12-28
Technique Leader,Kamran,Cherinka,409846,1985-03-01,55224,1955-07-29
Engineer,Yagil,Prochazka,409861,1987-02-02,44729,1955-01-29
Senior Engineer,Yagil,Prochazka,409861,1987-02-02,44729,1955-01-29
Engineer,Woody,Ishibashi,409865,1985-06-11,40000,1952-09-13
Senior Engineer,Woody,Ishibashi,409865,1985-06-11,40000,1952-09-13
Technique Leader,Taiji,Dayana,409873,1988-04-21,51354,1952-12-03
Senior Staff,Suebskul,Raney,409875,1985-08-08,55589,1954-10-17
Staff,Suebskul,Raney,409875,1985-08-08,55589,1954-10-17
Senior Staff,Tesuya,Kavraki,409880,1987-11-08,74533,1952-11-08
Engineer,Achilleas,Ramsay,409914,1991-08-19,43849,1955-03-28
Senior Engineer,Achilleas,Ramsay,409914,1991-08-19,43849,1955-03-28
Technique Leader,Yinghua,Raney,409918,1986-04-23,64321,1954-04-24
Engineer,Maya,Hofman,409920,1997-06-23,40000,1955-01-11
Engineer,Howell,Gronowski,409935,1988-01-10,40000,1952-03-11
Senior Engineer,Howell,Gronowski,409935,1988-01-10,40000,1952-03-11
Senior Staff,Izaskun,Navazio,409942,1992-12-21,69086,1953-12-24
Staff,Izaskun,Navazio,409942,1992-12-21,69086,1953-12-24
Technique Leader,Gad,Daescu,409948,1986-03-31,40000,1953-07-10
Staff,Shigenori,Hebden,409952,1999-04-13,40000,1955-10-27
Senior Staff,Leif,Azulay,409954,1985-12-14,41401,1955-10-09
Staff,Leif,Azulay,409954,1985-12-14,41401,1955-10-09
Engineer,Maha,Gecsei,409959,1988-05-27,52946,1955-06-20
Senior Engineer,Maha,Gecsei,409959,1988-05-27,52946,1955-06-20
Engineer,Duri,Miculan,409967,1986-03-22,47672,1953-12-23
Senior Engineer,Duri,Miculan,409967,1986-03-22,47672,1953-12-23
Senior Staff,Yinghua,Bach,409983,1994-11-15,69151,1954-03-16
Staff,Xiaobin,Beerel,409989,1997-12-06,51407,1955-05-25
Staff,Yannis,Grospietsch,409991,1991-06-03,53479,1952-05-22
Engineer,Tomoyuki,Grospietsch,409995,1986-01-03,45207,1953-06-12
Senior Engineer,Tomoyuki,Grospietsch,409995,1986-01-03,45207,1953-06-12
Engineer,Gererd,Mikschl,410007,1999-10-08,59713,1953-05-08
Senior Engineer,Hausi,DuBourdieux,410009,1999-09-12,44076,1952-03-31
Senior Staff,Lunjin,Selvestrel,410011,1991-09-27,59790,1955-06-19
Staff,Lunjin,Selvestrel,410011,1991-09-27,59790,1955-06-19
Assistant Engineer,Martins,Lung,410029,1988-04-15,63720,1955-03-06
Engineer,Martins,Lung,410029,1988-04-15,63720,1955-03-06
Senior Engineer,Martins,Lung,410029,1988-04-15,63720,1955-03-06
Engineer,Augustine,Asrin,410036,1987-01-24,52019,1952-09-02
Senior Engineer,Augustine,Asrin,410036,1987-01-24,52019,1952-09-02
Senior Engineer,Patricio,Mattern,410043,1986-11-25,42680,1955-10-04
Engineer,Margo,Shigei,410054,1987-03-01,58760,1953-06-08
Senior Engineer,Margo,Shigei,410054,1987-03-01,58760,1953-06-08
Engineer,Bouchung,Chinin,410061,1993-03-06,49501,1954-12-12
Senior Engineer,Bouchung,Chinin,410061,1993-03-06,49501,1954-12-12
Engineer,Bilhanan,Willoner,410063,1992-10-09,40000,1953-07-23
Senior Engineer,Bilhanan,Willoner,410063,1992-10-09,40000,1953-07-23
Engineer,Shooichi,Comyn,410065,1996-06-22,40000,1952-11-26
Senior Engineer,Zhigen,Maraist,410087,1991-07-29,70720,1952-09-08
Engineer,Juichirou,Manderick,410091,1992-02-05,89944,1952-11-04
Senior Engineer,Juichirou,Manderick,410091,1992-02-05,89944,1952-11-04
Staff,Duke,Baek,410098,1994-04-25,40000,1955-03-18
Senior Engineer,Debaprosad,Yeung,410101,1989-02-16,40000,1953-09-02
Senior Staff,Ger,Mungall,410106,1987-05-13,52672,1953-10-17
Staff,Ger,Mungall,410106,1987-05-13,52672,1953-10-17
Senior Engineer,Unal,Ratzlaff,410108,1988-11-10,40000,1955-12-13
Staff,Fumiyo,Beausoleil,410117,1998-11-17,79540,1954-11-17
Senior Engineer,Froduald,Veccia,410124,1998-10-30,53239,1953-02-26
Senior Staff,Mari,Shobatake,410126,1987-05-28,43040,1953-05-01
Staff,Mari,Shobatake,410126,1987-05-28,43040,1953-05-01
Senior Staff,Goetz,Ranst,410129,1995-09-13,54873,1952-09-01
Senior Staff,Seongbin,Murthy,410137,1990-03-22,41433,1952-10-11
Staff,Seongbin,Murthy,410137,1990-03-22,41433,1952-10-11
Engineer,Alagu,Stanger,410148,1994-12-29,55739,1953-08-17
Senior Engineer,Alagu,Stanger,410148,1994-12-29,55739,1953-08-17
Engineer,Takushi,Chappelet,410156,1985-02-10,40000,1953-10-20
Senior Engineer,Takushi,Chappelet,410156,1985-02-10,40000,1953-10-20
Senior Staff,Patricio,Jenevein,410161,1990-11-10,40000,1952-07-22
Staff,Patricio,Jenevein,410161,1990-11-10,40000,1952-07-22
Engineer,Sandeepan,Mondadori,410184,1986-10-04,60614,1955-10-24
Senior Engineer,Sandeepan,Mondadori,410184,1986-10-04,60614,1955-10-24
Assistant Engineer,Hein,Prenel,410201,1985-10-07,40000,1952-03-30
Engineer,Hein,Prenel,410201,1985-10-07,40000,1952-03-30
Senior Engineer,Hein,Prenel,410201,1985-10-07,40000,1952-03-30
Senior Staff,Mrinalini,Ghazalie,410205,1988-12-23,48941,1952-09-03
Staff,Mrinalini,Ghazalie,410205,1988-12-23,48941,1952-09-03
Senior Staff,Berthier,Thorensen,410216,1987-01-18,40000,1955-02-02
Staff,Berthier,Thorensen,410216,1987-01-18,40000,1955-02-02
Engineer,Adil,Knightly,410234,1985-07-31,40000,1954-11-09
Senior Engineer,Adil,Knightly,410234,1985-07-31,40000,1954-11-09
Engineer,Guther,Fujisaki,410236,1988-01-05,40000,1953-01-23
Senior Engineer,Guther,Fujisaki,410236,1988-01-05,40000,1953-01-23
Senior Staff,Maria,Keustermans,410248,1994-02-23,52532,1954-01-10
Staff,Maria,Keustermans,410248,1994-02-23,52532,1954-01-10
Senior Staff,Somnath,Anguita,410255,1987-02-23,76014,1954-03-26
Staff,Somnath,Anguita,410255,1987-02-23,76014,1954-03-26
Engineer,Tristan,Nergos,410262,1995-11-21,80849,1954-05-18
Senior Engineer,Tristan,Nergos,410262,1995-11-21,80849,1954-05-18
Staff,Alper,Beausoleil,410265,1998-02-11,79893,1952-02-24
Senior Staff,Shir,Whittlesey,410285,1997-03-19,84500,1953-03-21
Engineer,Gaurav,Encarnacion,410304,1987-10-26,51620,1953-07-09
Senior Engineer,Gaurav,Encarnacion,410304,1987-10-26,51620,1953-07-09
Senior Staff,Aleksander,Simmen,410307,1995-01-13,67827,1952-03-10
Staff,Aleksander,Simmen,410307,1995-01-13,67827,1952-03-10
Assistant Engineer,Maia,Chepyzhov,410313,1988-02-23,40000,1953-07-23
Engineer,Maia,Chepyzhov,410313,1988-02-23,40000,1953-07-23
Engineer,Oddvar,Ratnaker,410316,1995-08-17,40000,1955-06-26
Engineer,Emdad,Luon,410320,1995-11-17,40000,1952-02-09
Senior Engineer,Emdad,Luon,410320,1995-11-17,40000,1952-02-09
Senior Staff,Lenore,Farris,410325,1985-12-22,40000,1953-04-21
Engineer,Volkmar,Puppe,410327,1992-08-09,40000,1952-05-03
Senior Engineer,Volkmar,Puppe,410327,1992-08-09,40000,1952-05-03
Engineer,Marsja,Zschoche,410347,1998-03-26,43630,1955-05-10
Staff,Yongqiao,Belinskaya,410356,1996-07-16,40000,1954-02-21
Senior Staff,Subir,Magliocco,410357,1988-06-11,61144,1955-12-11
Staff,Subir,Magliocco,410357,1988-06-11,61144,1955-12-11
Engineer,Elgin,Lowrie,410359,1993-03-09,40000,1955-03-06
Senior Engineer,Elgin,Lowrie,410359,1993-03-09,40000,1955-03-06
Senior Staff,Aral,Veeraraghavan,410360,1988-02-20,74946,1954-06-10
Staff,Aral,Veeraraghavan,410360,1988-02-20,74946,1954-06-10
Senior Staff,Mayuko,Eldridge,410365,1986-07-17,51955,1955-03-23
Staff,Mayuko,Eldridge,410365,1986-07-17,51955,1955-03-23
Senior Staff,Masadi,Staelin,410382,1985-03-03,40000,1954-11-02
Staff,Masadi,Staelin,410382,1985-03-03,40000,1954-11-02
Senior Staff,Arto,Haraldson,410387,1987-05-10,58060,1955-01-06
Staff,Arto,Haraldson,410387,1987-05-10,58060,1955-01-06
